PlayerId,Year,Player,Pos,Age,Tm,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,MP/G,ORB/G,DRB/G,TRB/G,AST/G,STL/G,BLK/G,TOV/G,PF/G,PTS/G,Salary,ID,Tm_Id,AllStar
Carmelo Anthony NYK,2012,Carmelo Anthony,SF,27,NYK,5,5,204,21.5,0.489,0.145,0.331,7.4,17.4,12.2,14.1,1.6,0.5,9,36.2,0.3,0,0.4,0.091,0,2,1.9,0.2,52,124,0.419,4,18,0.222,48,106,0.453,0.435,31,41,0.756,13,28,41,11,6,1,14,21,139,40.8,2.6,5.6,8.2,2.2,1.2,0.2,2.8,4.2,27.8,18518574,2546,1610612752,1
Joel Anthony MIA,2012,Joel Anthony,C,29,MIA,17,1,329,9.9,0.675,0,0.862,8.3,11.9,10.1,0.9,0.8,4,16.7,7,0.6,0.4,0.9,0.138,-0.8,2.2,1.4,0.3,17,29,0.586,0,0,0,17,29,0.586,0.586,20,25,0.8,22,33,55,2,5,16,8,41,54,19.352941176470587,1.2941176470588236,1.9411764705882353,3.235294117647059,0.11764705882352941,0.29411764705882354,0.9411764705882353,0.47058823529411764,2.411764705882353,3.176470588235294,3600000,201202,1610612748,0
Omer Asik CHI,2012,Omer Asik,C,25,CHI,6,3,128,8.6,0.466,0,1.214,7,16.6,11.9,9.6,0.4,5.8,27.1,10.7,-0.1,0.3,0.1,0.055,-3.9,5,1,0.1,7,14,0.5,0,0,0,7,14,0.5,0.5,6,17,0.353,8,20,28,8,1,10,8,14,20,21.333333333333332,1.3333333333333333,3.3333333333333335,4.666666666666667,1.3333333333333333,0.16666666666666666,1.6666666666666667,1.3333333333333333,2.3333333333333335,3.3333333333333335,1857500,201600,1610612745,0
Matt Barnes LAL,2012,Matt Barnes,SF,31,LAL,11,0,185,4.2,0.321,0.525,0.068,5.1,15.9,10.4,13.4,2.9,1.9,19.8,18.5,-0.5,0.1,-0.4,-0.106,-6.4,3.1,-3.4,-0.1,16,59,0.271,5,31,0.161,11,28,0.393,0.314,2,4,0.5,9,27,36,16,10,5,15,29,39,16.818181818181817,0.8181818181818182,2.4545454545454546,3.272727272727273,1.4545454545454546,0.9090909090909091,0.45454545454545453,1.3636363636363635,2.6363636363636362,3.5454545454545454,1906200,2440,1610612746,0
Brandon Bass BOS,2012,Brandon Bass,PF,26,BOS,20,20,608,14.5,0.544,0,0.366,5.3,14.9,10.3,4.4,1.3,1.3,6.9,17.6,1,0.8,1.8,0.144,-0.6,1,0.4,0.4,81,175,0.463,0,0,0,81,175,0.463,0.463,59,64,0.922,26,79,105,15,14,10,15,50,221,30.4,1.3,3.95,5.25,0.75,0.7,0.5,0.75,2.5,11.05,4250000,101138,1610612738,0
Shane Battier MIA,2012,Shane Battier,SF,33,MIA,23,16,768,8.5,0.547,0.786,0.114,2.4,9.1,5.8,5.4,1.6,1.5,9.8,10.2,0.8,0.8,1.5,0.097,1.4,1.9,3.3,1,53,140,0.379,42,110,0.382,11,30,0.367,0.529,13,16,0.813,15,59,74,27,22,14,16,69,161,33.391304347826086,0.6521739130434783,2.5652173913043477,3.217391304347826,1.173913043478261,0.9565217391304348,0.6086956521739131,0.6956521739130435,3.0,7.0,3000000,2203,1610612748,0
Rodrigue Beaubois DAL,2012,Rodrigue Beaubois,PG,23,DAL,2,0,12,-5.8,0,0.5,0,0,10.7,5,25.4,0,0,33.3,11.5,-0.1,0,-0.1,-0.265,-11.8,0.6,-11.3,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,1,2,0,0,1,1,0,6.0,0.0,0.5,0.5,1.0,0.0,0.0,0.5,0.5,0.0,1236720,201958,1610612742,0
DeJuan Blair SAS,2012,DeJuan Blair,PF,22,SAS,10,0,76,22.9,0.624,0,0.222,11.2,23.6,17.6,4.6,2,1,3.3,18.8,0.3,0.1,0.4,0.244,2.1,0.2,2.4,0.1,17,27,0.63,0,0,0,17,27,0.63,0.63,3,6,0.5,7,16,23,2,3,1,1,10,37,7.6,0.7,1.6,2.3,0.2,0.3,0.1,0.1,1.0,3.7,986000,201971,1610612759,0
Steve Blake LAL,2012,Steve Blake,PG,31,LAL,12,0,306,10.3,0.576,0.694,0.113,2.7,9.3,5.9,13.6,1.4,0.5,18.7,11.8,0.3,0,0.3,0.042,-1,0.9,-0.1,0.1,26,62,0.419,18,43,0.419,8,19,0.421,0.565,5,7,0.714,8,26,34,27,8,2,15,21,75,25.5,0.6666666666666666,2.1666666666666665,2.8333333333333335,2.25,0.6666666666666666,0.16666666666666666,1.25,1.75,6.25,4000000,2581,1610612747,0
Eric Bledsoe LAC,2012,Eric Bledsoe,PG,22,LAC,11,0,189,22.2,0.621,0.111,0.254,7.8,9.1,8.5,23.6,3.7,1.7,17.6,21.7,0.5,0.2,0.7,0.168,3.2,3,6.1,0.4,37,63,0.587,3,7,0.429,34,56,0.607,0.611,10,16,0.625,12,14,26,23,13,4,15,23,87,17.181818181818183,1.0909090909090908,1.2727272727272727,2.3636363636363638,2.090909090909091,1.1818181818181819,0.36363636363636365,1.3636363636363635,2.090909090909091,7.909090909090909,1596360,202339,1610612746,0
Matt Bonner SAS,2012,Matt Bonner,PF,31,SAS,13,0,165,5.6,0.453,0.719,0.156,1.5,15.6,8.8,7.5,0.6,1.8,8.1,10.5,0,0.1,0.2,0.049,-1.7,1.6,-0.1,0.1,10,32,0.313,8,23,0.348,2,9,0.222,0.438,3,5,0.6,2,23,25,9,2,4,3,24,31,12.692307692307692,0.15384615384615385,1.7692307692307692,1.9230769230769231,0.6923076923076923,0.15384615384615385,0.3076923076923077,0.23076923076923078,1.8461538461538463,2.3846153846153846,3315000,2588,1610612759,0
Carlos Boozer CHI,2012,Carlos Boozer,PF,30,CHI,6,6,200,9.8,0.435,0,0.078,5.6,26,16.1,17.4,1.4,0.7,19.8,27,-0.5,0.4,-0.1,-0.032,-4.1,2.2,-1.9,0,38,90,0.422,0,0,0,38,90,0.422,0.422,5,7,0.714,10,49,59,18,5,2,23,20,81,33.333333333333336,1.6666666666666667,8.166666666666666,9.833333333333334,3.0,0.8333333333333334,0.3333333333333333,3.8333333333333335,3.3333333333333335,13.5,13500000,2430,1610612741,0
Chris Bosh MIA,2012,Chris Bosh,PF,27,MIA,14,10,439,19.7,0.574,0.088,0.351,10.2,19.7,15.1,3.3,0.7,2.6,10.5,20.8,1.1,0.6,1.7,0.183,0.3,-0.4,0,0.2,73,148,0.493,7,13,0.538,66,135,0.489,0.517,43,52,0.827,36,73,109,8,6,14,20,20,196,31.357142857142858,2.5714285714285716,5.214285714285714,7.785714285714286,0.5714285714285714,0.42857142857142855,1.0,1.4285714285714286,1.4285714285714286,14.0,16022500,2547,1610612748,1
Elton Brand PHI,2012,Elton Brand,C,32,PHI,13,13,356,14.1,0.495,0,0.323,6.6,13.7,9.9,3.6,1.7,4.3,5.8,16.1,0.3,0.7,1,0.135,-1.4,2.6,1.1,0.3,46,99,0.465,0,0,0,46,99,0.465,0.465,20,32,0.625,22,41,63,7,11,20,7,36,112,27.384615384615383,1.6923076923076923,3.1538461538461537,4.846153846153846,0.5384615384615384,0.8461538461538461,1.5384615384615385,0.5384615384615384,2.769230769230769,8.615384615384615,17059727,1882,1610612742,0
Corey Brewer DEN,2012,Corey Brewer,SF,25,DEN,7,0,116,18.7,0.504,0.37,0.148,5.3,6.8,6.1,8.6,3.2,1.2,3.4,22.5,0.3,0.1,0.4,0.146,2.8,0.3,3.1,0.2,23,54,0.426,6,20,0.3,17,34,0.5,0.481,6,8,0.75,6,8,14,6,7,2,2,11,58,16.571428571428573,0.8571428571428571,1.1428571428571428,2.0,0.8571428571428571,1.0,0.2857142857142857,0.2857142857142857,1.5714285714285714,8.285714285714286,3059000,201147,1610612743,0
Ronnie Brewer CHI,2012,Ronnie Brewer,SG,26,CHI,5,0,83,4.2,0.231,0,0.188,5.4,19.2,12.5,16.4,2.6,0.9,25.7,13.1,-0.3,0.2,-0.1,-0.056,-6.7,4.3,-2.5,0,4,16,0.25,0,0,0,4,16,0.25,0.25,0,3,0,4,15,19,9,4,1,6,5,8,16.6,0.8,3.0,3.8,1.8,0.8,0.2,1.2,1.0,1.6,4710000,200758,1610612760,0
Kobe Bryant LAL,2012,Kobe Bryant,SG,33,LAL,12,12,476,24.4,0.525,0.199,0.316,3.5,9.6,6.5,24,1.8,0.3,9,35.8,1.4,0,1.4,0.143,4.7,-0.9,3.8,0.7,132,301,0.439,17,60,0.283,115,241,0.477,0.467,79,95,0.832,16,42,58,52,16,2,34,33,360,39.666666666666664,1.3333333333333333,3.5,4.833333333333333,4.333333333333333,1.3333333333333333,0.16666666666666666,2.8333333333333335,2.75,30.0,25244493,977,1610612747,1
Alec Burks UTA,2012,Alec Burks,SG,20,UTA,4,0,63,9.7,0.381,0.071,0.5,7.6,11.4,9.3,8.3,1.7,0,8.1,25.6,-0.1,0,-0.1,-0.057,-5.6,0.8,-4.8,0,7,28,0.25,0,2,0,7,26,0.269,0.25,12,14,0.857,5,6,11,3,2,0,3,4,26,15.75,1.25,1.5,2.75,0.75,0.5,0.0,0.75,1.0,6.5,2020200,202692,1610612762,0
Caron Butler LAC,2012,Caron Butler,SF,31,LAC,10,10,268,6.2,0.434,0.337,0.174,1.8,11.9,6.9,6.3,1.2,0.6,13.9,20.7,-0.4,0.1,-0.4,-0.067,-5.2,-0.2,-5.4,-0.2,33,92,0.359,8,31,0.258,25,61,0.41,0.402,12,16,0.75,4,26,30,10,6,2,16,22,86,26.8,0.4,2.6,3.0,1.0,0.6,0.2,1.6,2.2,8.6,8000000,2406,1610612746,0
Jimmy Butler CHI,2012,Jimmy Butler,SG,22,CHI,3,0,4,-4.9,,,,0,0,0,0,0,0,,0,0,0,0,0.033,-5.5,1.8,-3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1020960,202710,1610612741,0
DeMarre Carroll UTA,2012,DeMarre Carroll,SF,25,UTA,4,0,73,11,0.5,0.263,0,9.2,13.1,10.9,7.4,1.4,1.1,13.6,13.1,0,0,0,0.025,-2.8,3.6,0.8,0.1,9,19,0.474,1,5,0.2,8,14,0.571,0.5,0,0,0,7,8,15,3,2,1,3,9,19,18.25,1.75,2.0,3.75,0.75,0.5,0.25,0.75,2.25,4.75,544331,201960,1610612762,0
Vince Carter DAL,2012,Vince Carter,SG,35,DAL,4,0,107,6.2,0.371,0.244,0.195,5.3,20.5,12.4,1.7,2.5,1.6,11.9,21.7,-0.3,0.1,-0.2,-0.095,-8.1,2,-6.1,-0.1,12,41,0.293,3,10,0.3,9,31,0.29,0.329,6,8,0.75,5,17,22,1,5,2,6,11,33,26.75,1.25,4.25,5.5,0.25,1.25,0.5,1.5,2.75,8.25,3000000,1713,1610612742,0
Mario Chalmers MIA,2012,Mario Chalmers,PG,25,MIA,23,23,819,13.2,0.555,0.442,0.288,1.8,10.4,6.2,18,1.9,0.6,15.2,16.1,1.2,0.9,2.1,0.122,1.9,1,2.9,1,92,208,0.442,33,92,0.359,59,116,0.509,0.522,43,60,0.717,12,72,84,90,28,6,42,69,260,35.608695652173914,0.5217391304347826,3.130434782608696,3.652173913043478,3.9130434782608696,1.2173913043478262,0.2608695652173913,1.826086956521739,3.0,11.304347826086957,4000000,201596,1610612748,0
Tyson Chandler NYK,2012,Tyson Chandler,C,29,NYK,5,5,167,10,0.491,0,0.6,12.6,20.5,16.4,4.2,2.3,4,32.2,13.2,-0.2,0.1,0,-0.01,-5.9,8,2.1,0.2,11,25,0.44,0,0,0,11,25,0.44,0.44,9,15,0.6,18,27,45,4,7,7,15,18,31,33.4,3.6,5.4,9.0,0.8,1.4,1.4,3.0,3.6,6.2,13107837,2199,1610612752,1
Earl Clark ORL,2012,Earl Clark,PF,24,ORL,5,0,88,13.9,0.474,0,0.389,10.3,33.3,21.6,2.1,1.3,4.4,15.9,13.9,0,0.2,0.1,0.078,-7.4,3.8,-3.6,0,8,18,0.444,0,0,0,8,18,0.444,0.444,4,7,0.571,8,25,33,1,2,5,4,6,20,17.6,1.6,5.0,6.6,0.2,0.4,1.0,0.8,1.2,4.0,1160000,201947,1610612747,0
Norris Cole MIA,2012,Norris Cole,PG,23,MIA,19,0,170,5.1,0.415,0.324,0.243,0.7,6.3,3.6,10.8,2.2,0,10.9,12.9,-0.1,0.2,0.1,0.032,-3,-0.2,-3.2,-0.1,12,37,0.324,3,12,0.25,9,25,0.36,0.365,7,9,0.778,1,9,10,12,7,0,5,24,34,8.947368421052632,0.05263157894736842,0.47368421052631576,0.5263157894736842,0.631578947368421,0.3684210526315789,0.0,0.2631578947368421,1.263157894736842,1.7894736842105263,1035960,202708,1610612748,0
Jason Collins ATL,2012,Jason Collins,C,33,ATL,5,4,85,-2.2,0.545,0,0,5.2,11.6,8.2,0,0.6,0,47.6,11.9,-0.2,0.1,-0.1,-0.067,-8.3,-0.2,-8.6,-0.1,6,11,0.545,0,0,0,6,11,0.545,0.545,0,0,0,4,8,12,0,1,0,10,16,12,17.0,0.8,1.6,2.4,0.0,0.2,0.0,2.0,3.2,2.4,1352181,2215,1610612764,0
Darren Collison IND,2012,Darren Collison,PG,24,IND,11,0,205,23.2,0.599,0.157,0.329,1.7,6.2,4,30.9,3.7,0,12.1,20.6,0.7,0.3,1,0.242,4.9,0,4.9,0.4,36,70,0.514,4,11,0.364,32,59,0.542,0.543,20,23,0.87,3,11,14,33,14,0,11,11,96,18.636363636363637,0.2727272727272727,1.0,1.2727272727272727,3.0,1.2727272727272727,0.0,1.0,1.0,8.727272727272727,1455960,201954,1610612742,0
Nick Collison OKC,2012,Nick Collison,PF,31,OKC,20,0,332,12.5,0.638,0,0.137,11,13.1,12.1,8.5,1.9,1.2,18.2,9.3,0.7,0.1,0.8,0.119,0.5,2.6,3.2,0.4,33,51,0.647,0,0,0,33,51,0.647,0.647,3,7,0.429,30,37,67,19,12,5,12,51,69,16.6,1.5,1.85,3.35,0.95,0.6,0.25,0.6,2.55,3.45,3272997,2555,1610612760,0
Mike Conley MEM,2012,Mike Conley,PG,24,MEM,7,7,277,15.7,0.55,0.289,0.421,1.7,8.7,5.1,32.6,1.2,0,15.1,17.7,0.6,0.2,0.8,0.146,3.3,-1,2.3,0.3,32,76,0.421,11,22,0.5,21,54,0.389,0.493,24,32,0.75,4,19,23,50,6,0,16,19,99,39.57142857142857,0.5714285714285714,2.7142857142857144,3.2857142857142856,7.142857142857143,0.8571428571428571,0.0,2.2857142857142856,2.7142857142857144,14.142857142857142,6611571,201144,1610612763,0
Daequan Cook OKC,2012,Daequan Cook,SG,24,OKC,16,0,109,9.9,0.475,0.649,0.054,0,9.7,4.9,5.7,1.5,0,0,16.3,0.1,0,0.1,0.036,-1,-2,-2.9,0,14,37,0.378,8,24,0.333,6,13,0.462,0.486,0,2,0,0,9,9,4,3,0,0,7,36,6.8125,0.0,0.5625,0.5625,0.25,0.1875,0.0,0.0,0.4375,2.25,3341558,201161,1610612741,0
Dante Cunningham MEM,2012,Dante Cunningham,PF,24,MEM,7,0,49,9.1,0.364,0,0,14.5,12.9,13.7,0,1.1,3.5,8.3,11.3,0,0.1,0.1,0.052,-4.1,-0.5,-4.5,0,4,11,0.364,0,0,0,4,11,0.364,0.364,0,0,0,6,5,11,0,1,2,1,3,8,7.0,0.8571428571428571,0.7142857142857143,1.5714285714285714,0.0,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.42857142857142855,1.1428571428571428,2000000,201967,1610612750,0
Marquis Daniels BOS,2012,Marquis Daniels,SG,31,BOS,15,0,92,12.4,0.641,0.105,0.526,1.3,11.2,6.5,5.7,1.2,0.9,7.9,13.5,0.2,0.1,0.3,0.163,-0.7,0.1,-0.5,0,11,19,0.579,0,2,0,11,17,0.647,0.579,8,10,0.8,1,9,10,3,2,1,2,13,30,6.133333333333334,0.06666666666666667,0.6,0.6666666666666666,0.2,0.13333333333333333,0.06666666666666667,0.13333333333333333,0.8666666666666667,2.0,1223166,2605,1610612749,0
Glen Davis ORL,2012,Glen Davis,PF,26,ORL,5,5,190,18.8,0.481,0,0.247,13.7,14.2,13.9,4.9,0.9,2.4,8.4,27.7,0.2,0.1,0.3,0.068,-2.3,0.5,-1.9,0,39,89,0.438,0,0,0,39,89,0.438,0.438,17,22,0.773,23,23,46,4,3,6,9,10,95,38.0,4.6,4.6,9.2,0.8,0.6,1.2,1.8,2.0,19.0,6300000,201175,1610612753,0
Luol Deng CHI,2012,Luol Deng,SF,26,CHI,6,6,228,14.3,0.512,0.278,0.089,3.9,19.6,12,7.2,1.2,2.9,10.9,18.8,0.1,0.4,0.5,0.105,0.1,2.2,2.3,0.3,36,79,0.456,8,22,0.364,28,57,0.491,0.506,4,7,0.571,8,42,50,9,5,9,10,10,84,38.0,1.3333333333333333,7.0,8.333333333333334,1.5,0.8333333333333334,1.5,1.6666666666666667,1.6666666666666667,14.0,12325000,2736,1610612741,1
Toney Douglas NYK,2012,Toney Douglas,PG,25,NYK,1,0,8,17.5,1,0,0,0,0,0,24.4,0,0,0,5.9,0,0,0,0.18,-1.1,-4.3,-5.5,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,2,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1145640,201962,1610612758,0
Chris Duhon ORL,2012,Chris Duhon,PG,29,ORL,5,0,61,3.5,0.255,0.6,0.4,0,13.5,6.6,23.9,4.5,1.3,54.3,10.3,-0.2,0.1,-0.1,-0.095,-9.7,6,-3.7,0,1,5,0.2,1,3,0.333,0,2,0,0.3,0,2,0,0,7,7,9,5,1,7,5,3,12.2,0.0,1.4,1.4,1.8,1.0,0.2,1.4,1.0,0.6,3500000,2768,1610612747,0
Tim Duncan SAS,2012,Tim Duncan,C,35,SAS,14,14,463,22.9,0.529,0.005,0.284,8.4,24,16.5,14.7,1.1,4.5,8.4,25.2,1.1,0.7,1.8,0.184,0.7,3.8,4.5,0.8,101,204,0.495,0,1,0,101,203,0.498,0.495,41,58,0.707,32,99,131,39,10,29,21,30,243,33.07142857142857,2.2857142857142856,7.071428571428571,9.357142857142858,2.7857142857142856,0.7142857142857143,2.0714285714285716,1.5,2.142857142857143,17.357142857142858,21164619,1495,1610612759,1
Kevin Durant OKC,2012,Kevin Durant,SF,23,OKC,20,20,837,27.5,0.632,0.287,0.402,1.9,19,10.6,16.4,1.8,2.4,12.3,28.8,3.5,0.6,4,0.231,5.6,1.7,7.3,2,198,383,0.517,41,110,0.373,157,273,0.575,0.57,133,154,0.864,13,135,148,74,29,24,63,51,570,41.85,0.65,6.75,7.4,3.7,1.45,1.2,3.15,2.55,28.5,15506632,201142,1610612760,1
Devin Ebanks LAL,2012,Devin Ebanks,SG,22,LAL,9,6,126,12.2,0.435,0.077,0.205,5.8,11.3,8.5,7.9,1.3,3.9,4.5,16,0.1,0,0.1,0.041,-4.1,2.1,-2,0,16,39,0.41,0,3,0,16,36,0.444,0.41,5,8,0.625,7,13,20,6,3,7,2,13,37,14.0,0.7777777777777778,1.4444444444444444,2.2222222222222223,0.6666666666666666,0.3333333333333333,0.7777777777777778,0.2222222222222222,1.4444444444444444,4.111111111111111,762195,202365,1610612747,0
Jeremy Evans UTA,2012,Jeremy Evans,SF,24,UTA,2,0,7,24.8,0.532,0,2,0,51.1,22.8,20.9,7.5,0,0,11.6,0,0,0,0.272,-2.3,10.9,8.6,0,0,1,0,0,0,0,0,1,0,0,2,2,1,0,3,3,1,1,0,0,1,2,3.5,0.0,1.5,1.5,0.5,0.5,0.0,0.0,0.5,1.0,762195,202379,1610612762,0
Reggie Evans LAC,2012,Reggie Evans,PF,31,LAC,11,0,198,11.5,0.506,0,2.667,12.5,37.1,24.8,0.8,2.5,2.4,21.6,10.1,0.1,0.3,0.4,0.097,-5.7,2.3,-3.4,-0.1,8,15,0.533,0,0,0,8,15,0.533,0.533,17,40,0.425,20,60,80,1,9,6,9,31,33,18.0,1.8181818181818181,5.454545454545454,7.2727272727272725,0.09090909090909091,0.8181818181818182,0.5454545454545454,0.8181818181818182,2.8181818181818183,3.0,1229255,2501,1610612751,0
Kenneth Faried DEN,2012,Kenneth Faried,PF,22,DEN,7,7,192,18,0.559,0,0.2,13.4,23.2,18.4,3.3,1.4,3,17.7,18.1,0.2,0.2,0.5,0.121,-1.6,1.7,0.1,0.1,32,60,0.533,0,0,0,32,60,0.533,0.533,9,12,0.75,25,45,70,4,5,8,14,20,73,27.428571428571427,3.5714285714285716,6.428571428571429,10.0,0.5714285714285714,0.7142857142857143,1.1428571428571428,2.0,2.857142857142857,10.428571428571429,1254720,202702,1610612743,0
Derrick Favors UTA,2012,Derrick Favors,PF,20,UTA,4,1,116,18.5,0.482,0,0.806,11.6,24.7,17.4,3.1,2.3,4.2,9.3,20.1,0.1,0.1,0.2,0.086,-3.7,4.4,0.7,0.1,15,36,0.417,0,0,0,15,36,0.417,0.417,17,29,0.586,14,24,38,2,5,6,5,11,47,29.0,3.5,6.0,9.5,0.5,1.25,1.5,1.25,2.75,11.75,4443360,202324,1610612762,0
Landry Fields NYK,2012,Landry Fields,SG,23,NYK,5,4,115,11,0.528,0.161,0.226,4.1,12.1,7.9,12,1.4,0,20.9,17.7,0,0,0,-0.005,-4.1,3.5,-0.6,0,15,31,0.484,1,5,0.2,14,26,0.538,0.5,5,7,0.714,4,11,15,7,3,0,9,5,36,23.0,0.8,2.2,3.0,1.4,0.6,0.0,1.8,1.0,7.2,762195,202361,1610612761,0
Randy Foye LAC,2012,Randy Foye,SG,28,LAC,11,11,291,9.2,0.521,0.432,0.176,1.7,7.6,4.6,9.6,1.1,0.8,13.1,15.2,0.1,0,0.1,0.024,-1.7,0.4,-1.3,0,29,74,0.392,14,32,0.438,15,42,0.357,0.486,11,13,0.846,4,18,22,17,6,3,12,19,83,26.454545454545453,0.36363636363636365,1.6363636363636365,2.0,1.5454545454545454,0.5454545454545454,0.2727272727272727,1.0909090909090908,1.7272727272727273,7.545454545454546,4250000,200751,1610612762,0
Danilo Gallinari DEN,2012,Danilo Gallinari,SF,23,DEN,7,7,222,13.4,0.45,0.245,0.255,4.2,12.1,8.2,11.8,1.2,1.3,7.9,22.5,0.2,0.1,0.3,0.061,-1,0.2,-0.7,0.1,34,94,0.362,4,23,0.174,30,71,0.423,0.383,22,24,0.917,9,27,36,17,5,4,9,15,94,31.714285714285715,1.2857142857142858,3.857142857142857,5.142857142857143,2.4285714285714284,0.7142857142857143,0.5714285714285714,1.2857142857142858,2.142857142857143,13.428571428571429,4190182,201568,1610612743,0
Kevin Garnett BOS,2012,Kevin Garnett,C,35,BOS,20,20,737,20.5,0.541,0.013,0.25,5.2,27.3,16.6,8.5,1.7,3.2,11,26.5,0.7,1.6,2.3,0.149,-0.5,2.6,2.1,0.8,159,320,0.497,1,4,0.25,158,316,0.5,0.498,65,80,0.813,31,175,206,30,23,29,44,59,384,36.85,1.55,8.75,10.3,1.5,1.15,1.45,2.2,2.95,19.2,21247044,708,1610612738,1
Marc Gasol MEM,2012,Marc Gasol,C,27,MEM,7,7,261,19.5,0.603,0.014,0.623,7.3,15,11,15.9,0.4,4.3,12.9,17.9,0.8,0.3,1.1,0.204,3.2,3,6.3,0.5,36,69,0.522,0,1,0,36,68,0.529,0.522,34,43,0.791,16,31,47,22,2,13,13,25,106,37.285714285714285,2.2857142857142856,4.428571428571429,6.714285714285714,3.142857142857143,0.2857142857142857,1.8571428571428572,1.8571428571428572,3.5714285714285716,15.142857142857142,12922194,201188,1610612763,0
Pau Gasol LAL,2012,Pau Gasol,PF,31,LAL,12,12,444,17,0.482,0.035,0.203,9,18.7,13.7,16.7,0.7,4,11.4,17.9,0.6,0.2,0.8,0.088,-1.5,3.9,2.4,0.5,62,143,0.434,2,5,0.4,60,138,0.435,0.441,24,29,0.828,38,76,114,44,6,25,20,36,150,37.0,3.1666666666666665,6.333333333333333,9.5,3.6666666666666665,0.5,2.0833333333333335,1.6666666666666667,3.0,12.5,18714150,2200,1610612747,0
Rudy Gay MEM,2012,Rudy Gay,SF,25,MEM,7,7,279,14.6,0.505,0.167,0.351,4.2,16.3,10.1,7.2,1.8,0.6,13.8,25.3,0.2,0.3,0.5,0.085,-0.6,0.2,-0.3,0.1,48,114,0.421,4,19,0.211,44,95,0.463,0.439,33,40,0.825,10,36,46,10,9,2,21,15,133,39.857142857142854,1.4285714285714286,5.142857142857143,6.571428571428571,1.4285714285714286,1.2857142857142858,0.2857142857142857,3.0,2.142857142857143,19.0,15032144,200752,1610612761,0
Paul George IND,2012,Paul George,SG,21,IND,11,11,371,12.5,0.499,0.432,0.295,4.7,18,11.4,11.8,2.6,0.9,16.4,16,0.2,0.6,0.8,0.103,0.6,3.3,3.9,0.6,37,95,0.389,11,41,0.268,26,54,0.481,0.447,22,28,0.786,15,58,73,26,18,4,21,32,107,33.72727272727273,1.3636363636363635,5.2727272727272725,6.636363636363637,2.3636363636363638,1.6363636363636365,0.36363636363636365,1.9090909090909092,2.909090909090909,9.727272727272727,2406240,202331,1610612754,1
Taj Gibson CHI,2012,Taj Gibson,PF,26,CHI,6,0,137,19.8,0.512,0,0.478,12.3,18.6,15.5,5.3,1.6,5.4,5.1,19.9,0.3,0.3,0.6,0.212,1.1,2.8,4,0.2,21,46,0.457,0,0,0,21,46,0.457,0.457,15,22,0.682,15,24,39,4,4,10,3,19,57,22.833333333333332,2.5,4.0,6.5,0.6666666666666666,0.6666666666666666,1.6666666666666667,0.5,3.1666666666666665,9.5,1195680,201959,1610612741,0
Manu Ginobili SAS,2012,Manu Ginobili,SG,34,SAS,14,2,390,17,0.592,0.469,0.386,2.5,11.8,7.3,23,1.3,0.7,19.8,25.2,0.7,0.3,1,0.12,2.7,0.1,2.8,0.5,65,145,0.448,23,68,0.338,42,77,0.545,0.528,48,56,0.857,8,41,49,56,10,4,42,36,201,27.857142857142858,0.5714285714285714,2.9285714285714284,3.5,4.0,0.7142857142857143,0.2857142857142857,3.0,2.5714285714285716,14.357142857142858,12981038,1938,1610612759,0
Danny Green SAS,2012,Danny Green,SG,24,SAS,14,12,289,11.7,0.54,0.637,0.11,1.3,16.3,9.1,7.9,1.3,2.5,13.6,17.8,0.1,0.3,0.4,0.065,-0.2,1.6,1.4,0.3,38,91,0.418,20,58,0.345,18,33,0.545,0.527,7,10,0.7,3,42,45,15,7,10,15,24,103,20.642857142857142,0.21428571428571427,3.0,3.2142857142857144,1.0714285714285714,0.5,0.7142857142857143,1.0714285714285714,1.7142857142857142,7.357142857142857,854389,201980,1610612759,0
Willie Green ATL,2012,Willie Green,SG,30,ATL,5,0,63,5.7,0.5,0.308,0,1.8,13.7,7.4,8.6,0,0,13.3,11.4,0,0.1,0.1,0.06,-2.9,0.2,-2.7,0,6,13,0.462,1,4,0.25,5,9,0.556,0.5,0,0,0,1,7,8,3,0,0,2,6,13,12.6,0.2,1.4,1.6,0.6,0.0,0.0,0.4,1.2,2.6,1223166,2584,1610612746,0
