PlayerId,Year,Player,Pos,Age,Tm,G,GS,MP_old,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS_old,WS,WS_max,WS/48_old,WS/48,OBPM,DBPM,BPM,VORP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS 
Anthony Carter DEN,2008,Anthony Carter,PG,32,DEN,4,1,14,61,7.3,0.286,0.357,0,3.3,14.5,8.6,31.8,0.8,1.2,17.6,11.6,-0.1,0,0.1,-0.1,0.1,0.221,-0.058,-6.7,2.5,-4.1,0,4,14,0.286,0,5,0,4,9,0.444,0.286,0,0,0,2,8,10,14,1,1,3,6,8
Anthony Carter DEN,2009,Anthony Carter,PG,33,DEN,16,0,61,228,10.6,0.433,0.245,0.082,5.7,11.2,8.4,21.7,3.4,0.4,17.8,12.4,0.1,0.3,-0.1,0.3,0.1,-0.058,0.068,-1,2.3,1.3,0.2,20,49,0.408,2,12,0.167,18,37,0.486,0.429,2,4,0.5,11,21,32,34,15,1,11,27,44
Anthony Carter DEN,2010,Anthony Carter,PG,34,DEN,1,0,228,7,8.7,0,0,0,0,0,0,55.1,0,0,0,6.3,0,0,0.3,0.0,0.3,0.068,-0.008,-10.1,-12.6,-22.7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0
Yakhouba Diawara DEN,2008,Yakhouba Diawara,SG,25,DEN,3,0,1,8,8.8,0.4,0.4,0,0,13.8,6.6,0,0,0,0,25.9,0,0,0.0,0.0,0.0,-0.021,-0.086,-8.1,-5.3,-13.5,0,2,5,0.4,0,2,0,2,3,0.667,0.4,0,0,0,0,1,1,0,0,0,0,0,4
Keyon Dooling ORL,2008,Keyon Dooling,PG,27,ORL,10,0,65,148,12.5,0.527,0.411,0.268,1.6,6.2,4,8,2.2,0.5,8.7,22.1,0.2,0.1,0.1,0.3,0.1,0.08,0.09,-0.6,-0.2,-0.8,0,22,56,0.393,9,23,0.391,13,33,0.394,0.473,13,15,0.867,2,8,10,7,6,1,6,22,66
Jordan Farmar LAL,2008,Jordan Farmar,PG,21,LAL,21,0,114,360,9,0.488,0.383,0.139,2.4,8,5.3,11.7,1,0.8,12.2,17.8,-0.1,0.2,0.1,0.1,0.1,0.038,0.013,-2.5,0,-2.6,-0.1,44,115,0.383,17,44,0.386,27,71,0.38,0.457,14,16,0.875,7,26,33,27,7,4,17,27,119
Jordan Farmar LAL,2009,Jordan Farmar,PG,22,LAL,20,1,360,260,12,0.493,0.448,0.218,2.3,10.2,6.3,19.8,1.8,1,15.9,20,0,0.3,0.1,0.3,0.1,0.013,0.062,-0.3,-0.7,-1,0.1,34,87,0.391,12,39,0.308,22,48,0.458,0.46,14,19,0.737,5,23,28,33,9,3,18,16,94
Jordan Farmar LAL,2010,Jordan Farmar,PG,23,LAL,23,0,260,301,11.2,0.526,0.532,0.138,0.4,10,5.2,16.3,3,0,16.7,18.2,0.1,0.3,0.3,0.4,0.3,0.062,0.06,-1.1,-0.2,-1.3,0.1,38,94,0.404,20,50,0.4,18,44,0.409,0.511,9,13,0.692,1,26,27,32,17,0,20,30,105
T.J. Ford TOR,2008,T.J. Ford,PG,24,TOR,5,5,136,124,17.6,0.446,0.138,0.276,2.7,17.4,10.1,43.9,2.1,0,13.3,27.9,0,0,0.4,0.1,0.4,0.146,0.022,-1.8,2.4,0.5,0.1,21,58,0.362,1,8,0.125,20,50,0.4,0.371,15,16,0.938,3,19,22,33,5,0,10,10,58
Devean George DAL,2008,Devean George,SF,30,DAL,5,0,109,62,13.6,0.48,0.429,0.179,6.8,20.9,13.5,0,1.8,2.3,9,24.8,0,0,-0.2,0.0,-0.2,-0.072,-0.004,-6.4,-1.8,-8.2,-0.1,11,28,0.393,4,12,0.333,7,16,0.438,0.464,3,5,0.6,4,11,15,0,2,2,3,7,29
Daniel Gibson CLE,2008,Daniel Gibson,PG,21,CLE,11,0,402,284,12.3,0.588,0.538,0.179,1.7,6.5,4.1,18.1,1.4,0.6,15.1,16.6,0.3,0.3,1.8,0.7,1.8,0.211,0.111,1.5,-0.2,1.3,0.2,35,78,0.449,19,42,0.452,16,36,0.444,0.571,10,14,0.714,4,15,19,27,7,2,15,18,99
Daniel Gibson CLE,2009,Daniel Gibson,PG,22,CLE,14,0,284,172,5.5,0.524,0.7,0.275,0.8,4.4,2.6,5.4,0.3,1.5,13.5,14.6,0,0.2,0.7,0.2,1.8,0.111,0.054,-1.4,-2,-3.4,-0.1,13,40,0.325,10,28,0.357,3,12,0.25,0.45,11,11,1,1,6,7,6,1,3,7,18,47
Daniel Gibson CLE,2010,Daniel Gibson,PG,23,CLE,5,0,172,23,1.3,0.444,0.571,0.286,0,15.2,7.8,6.8,0,0,20.2,20,-0.1,0,0.2,0.0,1.8,0.054,-0.088,-7,-3,-9.9,0,2,7,0.286,1,4,0.25,1,3,0.333,0.357,2,2,1,0,3,3,1,0,0,2,3,7
Joey Graham TOR,2008,Joey Graham,SF,25,TOR,2,0,109,2,-40.5,0,0.5,0,0,0,0,0,0,0,0,46.1,0,0,-0.2,0.0,-0.2,-0.087,-1.194,-32.7,-11.8,-44.5,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chuck Hayes HOU,2008,Chuck Hayes,PF,24,HOU,6,0,197,108,11,0.636,0.182,0,7.1,22.3,14.6,7.6,1.6,4.4,26.7,6.6,0.1,0.2,0.5,0.3,0.5,0.111,0.116,-3.3,6.7,3.4,0.1,7,11,0.636,0,2,0,7,9,0.778,0.636,0,0,0,7,21,28,5,3,6,4,18,14
Chuck Hayes HOU,2009,Chuck Hayes,C,25,HOU,13,4,108,173,10.9,0.476,0.095,0,9.2,17.2,13.4,8.9,4.1,0.9,16,6.9,0.1,0.3,0.3,0.5,0.5,0.116,0.127,-1.1,6.9,5.7,0.3,10,21,0.476,0,2,0,10,19,0.526,0.476,0,0,0,13,26,39,10,13,2,4,27,20
Luther Head HOU,2008,Luther Head,SG,25,HOU,5,0,141,44,-6.4,0.134,0.429,0.143,2.5,2.6,2.6,14,2.6,1.8,21.2,20.4,-0.3,0,-0.1,-0.3,-0.1,-0.024,-0.309,-12.4,1.7,-10.6,-0.1,1,14,0.071,0,6,0,1,8,0.125,0.071,2,2,1,1,1,2,4,2,1,4,3,4
Dwight Howard ORL,2008,Dwight Howard,C,22,ORL,10,10,167,421,23.2,0.589,0,0.669,17,26.9,22,3.8,1,6,16.6,21.8,0.8,0.7,0.0,1.5,0.0,0.01,0.172,-0.5,4,3.4,0.6,72,124,0.581,0,0,0,72,124,0.581,0.581,45,83,0.542,60,98,158,9,8,34,32,38,189
Dwight Howard ORL,2009,Dwight Howard,C,23,ORL,23,23,421,903,25.5,0.634,0.007,0.851,13.8,35.1,24.5,9,1.2,5.3,15.4,23.3,2.6,1.9,1.5,4.5,1.5,0.172,0.241,1.9,5.2,7.1,2.1,161,268,0.601,0,2,0,161,266,0.605,0.601,145,228,0.636,99,254,353,43,20,60,67,102,467
Dwight Howard ORL,2010,Dwight Howard,C,24,ORL,14,14,903,497,22.2,0.606,0,1.129,9.9,28.3,19.4,7.6,1.2,8.1,19.6,25.9,0.5,1.5,4.5,1.9,4.5,0.241,0.184,-0.4,5.2,4.8,0.9,86,140,0.614,0,0,0,86,140,0.614,0.614,82,158,0.519,38,117,155,19,11,49,51,59,254
Dwight Howard ORL,2011,Dwight Howard,C,25,ORL,6,6,497,258,26.1,0.677,0.012,1.086,12.3,30.8,21.4,2.6,0.9,3.4,21.6,28.2,0.7,0.6,1.9,1.3,4.5,0.184,0.238,2.1,-0.6,1.5,0.2,51,81,0.63,0,1,0,51,80,0.638,0.63,60,88,0.682,27,66,93,3,4,11,33,25,162
Kris Humphries TOR,2008,Kris Humphries,PF,22,TOR,3,0,69,2,0,,,,0,0,0,0,0,0,,0,0,0,0.0,0.0,0.0,-0.011,-0.048,-8.2,2.9,-5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Allen Iverson* DEN,2008,Allen Iverson*,SG,32,DEN,4,4,223,158,18.7,0.502,0.169,0.398,2.5,5.6,4,20.4,1.2,0.5,6.7,27.4,0.3,-0.1,0.0,0.2,0.0,0.008,0.067,-0.3,0,-0.3,0.1,36,83,0.434,3,14,0.214,33,69,0.478,0.452,23,33,0.697,4,8,12,18,4,1,7,3,98
Roger Mason WAS,2008,Roger Mason,PG,27,WAS,6,0,56,129,9.9,0.475,0.362,0.17,0,4.6,2.3,9,1.3,0.7,3.8,19.5,0,0,0.1,0.0,0.1,0.043,0.018,-1.8,-1.5,-3.3,0,19,47,0.404,4,17,0.235,15,30,0.5,0.447,6,8,0.75,0,5,5,6,3,1,2,11,48
Jason Maxiell DET,2008,Jason Maxiell,C,24,DET,17,6,146,371,15.1,0.608,0,0.5,7.1,16.3,11.6,7.2,2.3,4.9,12.3,11.8,0.5,0.6,0.6,1.2,0.6,0.187,0.152,-0.2,5.2,5,0.7,40,64,0.625,0,0,0,40,64,0.625,0.625,15,32,0.469,21,47,68,16,15,22,11,48,95
Jason Maxiell DET,2009,Jason Maxiell,C,25,DET,4,0,371,64,13.7,0.537,0,0.9,13.8,12.7,13.3,5.4,0.9,1.4,6.7,11.9,0.1,0,1.2,0.1,1.2,0.152,0.099,-2.1,4.5,2.4,0.1,5,10,0.5,0,0,0,5,10,0.5,0.5,5,9,0.556,7,6,13,2,1,1,1,5,15
C.J. Miles UTA,2008,C.J. Miles,SG,20,UTA,7,0,3,26,8.2,0.429,0.571,0,4.3,18.4,11.1,0,4.1,0,12.5,27.9,-0.1,0,0.0,0.0,0.0,0.089,-0.055,-6.2,-3.2,-9.4,0,5,14,0.357,2,8,0.25,3,6,0.5,0.429,0,0,0,1,4,5,0,2,0,2,4,12
C.J. Miles UTA,2009,C.J. Miles,SG,21,UTA,5,0,26,58,2.9,0.391,0.4,0.2,3.8,10.3,6.9,2.8,1.8,1.4,12.1,18.8,-0.1,0,0.0,-0.1,0.0,-0.055,-0.091,-8.1,0.7,-7.3,-0.1,6,20,0.3,2,8,0.25,4,12,0.333,0.35,3,4,0.75,2,5,7,1,2,1,3,8,17
C.J. Miles UTA,2010,C.J. Miles,SF,22,UTA,10,10,58,337,11.9,0.585,0.434,0.368,1.7,7.1,4.4,12.7,0.9,1.4,13.4,18.8,0.4,-0.1,-0.1,0.4,0.0,-0.091,0.053,-0.6,0.6,0,0.2,47,106,0.443,15,46,0.326,32,60,0.533,0.514,35,39,0.897,5,20,25,28,6,6,19,48,144
Paul Millsap UTA,2008,Paul Millsap,PF,22,UTA,12,0,263,210,15.8,0.527,0.016,0.403,12.2,13.7,12.9,3.2,1.8,6.3,11,17.7,0.2,0.2,0.8,0.5,0.8,0.153,0.108,-2.1,4.1,2.1,0.2,32,62,0.516,0,1,0,32,61,0.525,0.516,13,25,0.52,23,24,47,4,7,16,9,37,77
Paul Millsap UTA,2009,Paul Millsap,PF,23,UTA,5,0,210,155,15.9,0.518,0,0.367,14.3,15.5,14.9,9.1,1.3,2.6,9.5,17.9,0.2,0,0.5,0.2,0.8,0.108,0.071,-1.9,3.3,1.4,0.1,25,49,0.51,0,0,0,25,49,0.51,0.51,9,18,0.5,20,20,40,8,4,5,6,17,59
Paul Millsap UTA,2010,Paul Millsap,PF,24,UTA,10,0,155,323,24.5,0.61,0.016,0.475,12.3,19.9,16,11.8,1.7,3.4,8.1,22.2,1.1,0.2,0.2,1.3,0.8,0.071,0.195,2.1,3.8,5.9,0.7,70,122,0.574,0,2,0,70,120,0.583,0.574,40,58,0.69,34,54,88,22,11,14,13,36,180
Jameer Nelson ORL,2008,Jameer Nelson,PG,25,ORL,10,10,129,333,18.2,0.627,0.363,0.327,1.4,12.8,7.2,24.9,0.5,0.4,14,21.5,1.1,0.1,0.1,1.2,0.1,0.028,0.173,3.5,0.2,3.8,0.5,57,113,0.504,20,41,0.488,37,72,0.514,0.593,28,37,0.757,4,37,41,47,3,2,21,43,162
Jameer Nelson ORL,2009,Jameer Nelson,PG,26,ORL,5,0,333,90,4.9,0.384,0.261,0.174,1.4,8.3,4.9,25.1,0.6,0,22,17.1,-0.2,0.1,1.2,-0.1,1.2,0.173,-0.061,-5.7,-0.9,-6.6,-0.1,8,23,0.348,1,6,0.167,7,17,0.412,0.37,2,4,0.5,1,6,7,14,1,0,7,3,19
Jameer Nelson ORL,2010,Jameer Nelson,PG,27,ORL,14,14,90,479,20.9,0.612,0.442,0.326,2.4,10.3,6.5,28.7,1.6,0,13.9,26.1,1.4,0.8,-0.1,2.2,1.2,-0.061,0.223,7.2,-0.6,6.7,1,91,190,0.479,33,84,0.393,58,106,0.547,0.566,51,62,0.823,9,41,50,67,14,0,35,38,266
Jameer Nelson ORL,2011,Jameer Nelson,PG,28,ORL,6,6,479,216,15.4,0.448,0.317,0.171,3.8,10,6.9,27.6,3.1,0,8.3,21.2,0.2,0.4,2.2,0.6,2.2,0.223,0.126,2.8,0.9,3.7,0.3,31,82,0.378,6,26,0.231,25,56,0.446,0.415,11,14,0.786,7,18,25,30,12,0,8,14,79
Jameer Nelson ORL,2012,Jameer Nelson,PG,29,ORL,5,5,216,182,15.7,0.481,0.338,0.216,0.6,11.6,6,38.3,1.2,0.4,11,24.5,0.2,0.1,0.6,0.3,2.2,0.126,0.07,1.2,0.3,1.5,0.2,29,74,0.392,8,25,0.32,21,49,0.429,0.446,12,16,0.75,1,18,19,33,4,1,10,13,78
Rasho Nesterovic TOR,2008,Rasho Nesterovic,C,31,TOR,5,2,71,77,6.7,0.503,0,0.091,4.4,14.8,9.6,6.2,0.7,2.6,17.9,16.7,-0.1,0,0.1,-0.1,0.1,0.084,-0.048,-7.5,2.5,-5.1,-0.1,11,22,0.5,0,0,0,11,22,0.5,0.5,1,2,0.5,3,10,13,3,1,2,5,14,23
Mehmet Okur UTA,2008,Mehmet Okur,C,28,UTA,12,12,585,462,16.3,0.527,0.327,0.282,8.2,27.7,17.6,8.2,0.9,1.4,9.8,19.1,0.7,0.4,1.3,1.2,1.3,0.106,0.121,-0.1,2.3,2.2,0.5,66,156,0.423,19,51,0.373,47,105,0.448,0.484,34,44,0.773,34,107,141,23,8,8,19,37,185
Mehmet Okur UTA,2009,Mehmet Okur,C,29,UTA,2,2,462,43,1.8,0.291,0.25,0.333,5.1,22.3,13.4,13.6,0,1.9,12.7,16.2,-0.1,0,1.2,-0.1,1.3,0.121,-0.105,-9.6,2.2,-7.3,-0.1,2,12,0.167,1,3,0.333,1,9,0.111,0.208,3,4,0.75,2,8,10,4,0,1,2,6,8
Mehmet Okur UTA,2010,Mehmet Okur,C,30,UTA,1,1,43,11,28.1,1.215,0.5,1,10.6,10.8,10.7,0,0,0,25.8,15.8,0.1,0,-0.1,0.1,1.3,-0.105,0.226,6,-4.5,1.5,0,2,2,1,1,1,1,1,1,1,1.25,2,2,1,1,1,2,0,0,0,1,0,7
Anthony Parker TOR,2008,Anthony Parker,SG,32,TOR,5,5,240,196,10.8,0.517,0.347,0.286,2.3,15.1,8.7,7.6,1.1,1,6.8,13.9,0.2,0,0.6,0.2,0.6,0.116,0.037,-3.4,2.6,-0.8,0.1,20,49,0.408,5,17,0.294,15,32,0.469,0.459,12,14,0.857,4,26,30,10,4,2,4,12,57
Eric Piatkowski PHO,2008,Eric Piatkowski,SF,37,PHO,1,0,3,2,-8.9,,,,0,0,0,0,0,0,,0,0,0,0.0,0.0,0.0,0.238,0.018,-5.3,3.7,-1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
J.J. Redick ORL,2008,J.J. Redick,SG,23,ORL,2,0,11,10,-17,0,0.75,0,0,11.5,5.9,0,0,0,0,19.1,-0.1,0,0.0,-0.1,0.0,0.031,-0.424,-16.2,-4.3,-20.5,0,0,4,0,0,3,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0
J.J. Redick ORL,2009,J.J. Redick,SG,24,ORL,16,8,10,327,10.6,0.538,0.627,0.169,0.8,6.5,3.6,15.4,1.3,0.2,7.3,14.2,0.4,0.3,-0.1,0.7,0.0,-0.424,0.104,0.8,-0.2,0.6,0.2,31,83,0.373,21,52,0.404,10,31,0.323,0.5,13,14,0.929,2,17,19,31,8,1,7,26,96
J.J. Redick ORL,2010,J.J. Redick,SG,25,ORL,14,0,327,269,12.9,0.608,0.493,0.493,1.9,8.9,5.6,12.5,2.1,0,18.8,19.6,0.3,0.5,0.7,0.8,0.7,0.104,0.134,1.9,0,1.9,0.3,30,71,0.423,15,35,0.429,15,36,0.417,0.528,30,35,0.857,4,20,24,19,10,0,20,22,105
J.J. Redick ORL,2011,J.J. Redick,SG,26,ORL,6,0,269,120,5.8,0.423,0.357,0.286,0,11,5.4,9.6,0.5,0.7,12.9,21.5,-0.2,0.1,0.8,0.0,0.8,0.134,-0.018,-4,-1.8,-5.8,-0.1,15,42,0.357,1,15,0.067,14,27,0.519,0.369,9,12,0.75,0,11,11,6,1,1,7,8,40
J.J. Redick ORL,2012,J.J. Redick,SG,27,ORL,5,0,120,123,15.3,0.538,0.432,0.318,0,4.8,2.3,27.2,0.5,0,10.7,22.3,0.2,0,0.0,0.2,0.8,-0.018,0.08,0.6,-2.7,-2.1,0,19,44,0.432,4,19,0.211,15,25,0.6,0.477,12,14,0.857,0,5,5,16,1,0,6,4,54
J.R. Smith DEN,2008,J.R. Smith,SG,22,DEN,4,0,47,108,22.8,0.681,0.512,0.558,0.9,6.1,3.4,11.3,1.8,0,8.5,22.5,0.5,0,0.0,0.5,0.0,-0.037,0.206,4.8,-0.1,4.6,0.2,23,43,0.535,7,22,0.318,16,21,0.762,0.616,20,24,0.833,1,6,7,7,4,0,5,12,73
J.R. Smith DEN,2009,J.R. Smith,SG,23,DEN,16,0,108,435,16.9,0.558,0.546,0.237,3,11.7,7.3,18,2,0.8,10.8,25.2,0.6,0.4,0.5,1.0,0.5,0.206,0.109,3.7,-0.7,2.9,0.5,88,194,0.454,38,106,0.358,50,88,0.568,0.552,25,46,0.543,11,42,53,45,17,4,26,51,239
J.R. Smith DEN,2010,J.R. Smith,SG,24,DEN,6,0,435,159,12.5,0.523,0.544,0.281,3.8,14.2,8.9,9.7,1.3,1,8.6,19.5,0.2,0,1.0,0.2,1.0,0.109,0.057,-0.3,0.1,-0.2,0.1,21,57,0.368,11,31,0.355,10,26,0.385,0.465,14,16,0.875,5,18,23,10,4,2,6,17,67
J.R. Smith DEN,2011,J.R. Smith,SF,25,DEN,5,0,159,76,12,0.492,0.467,0.244,1.5,13.2,7.3,14,1.3,0,13.8,34.8,-0.2,0,0.2,-0.1,1.0,0.057,-0.076,-1.4,-2.2,-3.6,0,16,45,0.356,9,21,0.429,7,24,0.292,0.456,8,11,0.727,1,9,10,5,2,0,8,8,49
Darius Songaila WAS,2008,Darius Songaila,C,29,WAS,5,0,90,77,9.5,0.566,0,0.789,6,13.7,9.9,9.2,0.7,0,19,19.6,0.1,0,0.0,0.1,0.0,0.021,0.063,-3.2,-0.3,-3.5,0,8,19,0.421,0,0,0,8,19,0.421,0.421,13,15,0.867,4,9,13,4,1,0,6,18,29
DeShawn Stevenson WAS,2008,DeShawn Stevenson,SG,26,WAS,6,6,122,196,12.9,0.545,0.6,0.3,1.2,6.6,3.9,16.6,1.7,0,11.7,18.8,0.2,0.1,-0.6,0.3,-0.6,-0.235,0.071,1.5,-0.7,0.8,0.1,22,60,0.367,14,36,0.389,8,24,0.333,0.483,16,18,0.889,2,11,13,18,6,0,9,11,74
Hedo Turkoglu ORL,2008,Hedo Turkoglu,SF,28,ORL,10,10,156,399,15.3,0.543,0.248,0.326,4.2,14.5,9.4,23.8,1.1,0.4,19.1,23.8,0.4,0.3,0.0,0.7,0.0,0.013,0.082,0.2,1.8,2,0.4,63,141,0.447,10,35,0.286,53,106,0.5,0.482,39,46,0.848,14,50,64,55,8,2,38,35,175
Hedo Turkoglu ORL,2009,Hedo Turkoglu,SF,29,ORL,24,24,399,934,13.2,0.547,0.281,0.39,1.2,13.4,7.3,21.6,1,0.3,15.6,21.2,0.8,0.9,0.7,1.7,0.7,0.082,0.088,0.4,1.3,1.7,0.9,126,295,0.427,32,83,0.386,94,212,0.443,0.481,94,115,0.817,9,100,109,116,18,4,64,80,378
Hedo Turkoglu ORL,2012,Hedo Turkoglu,SF,32,ORL,5,5,209,162,7.7,0.458,0.293,0.268,2.8,7.2,5,13.7,1.7,1.9,16.4,16.6,-0.1,0.1,0.1,0.0,1.7,0.022,-0.01,-4.1,2.9,-1.3,0,15,41,0.366,5,12,0.417,10,29,0.345,0.427,7,11,0.636,4,10,14,12,5,4,9,18,42
Jacque Vaughn SAS,2008,Jacque Vaughn,PG,32,SAS,14,0,208,91,-2.6,0.273,0.045,0,2.5,8.8,5.7,13.2,1.2,0,24.1,15.2,-0.4,0.1,0.0,-0.3,0.0,-0.009,-0.135,-9.6,1,-8.6,-0.1,6,22,0.273,0,1,0,6,21,0.286,0.273,0,0,0,2,7,9,8,2,0,7,17,12
Jacque Vaughn SAS,2009,Jacque Vaughn,PG,33,SAS,2,0,91,21,17.5,0.458,0,1.2,0,0,0,30,2.7,0,0,18.1,0,0,-0.3,0.0,0.0,-0.135,0.095,-3.9,-5.5,-9.4,0,2,5,0.4,0,0,0,2,5,0.4,0.4,3,6,0.5,0,0,0,4,1,0,0,0,7
Deron Williams UTA,2008,Deron Williams,PG,23,UTA,12,12,657,513,21.6,0.611,0.306,0.361,3.5,6.3,4.8,40.6,0.7,0.6,14.9,22,1.9,0,1.5,1.9,1.5,0.109,0.182,5.8,-1,4.8,0.9,90,183,0.492,28,56,0.5,62,127,0.488,0.568,51,66,0.773,16,27,43,120,7,4,37,35,259
Deron Williams UTA,2009,Deron Williams,PG,24,UTA,5,5,513,211,18.8,0.574,0.357,0.586,2.1,8.5,5.2,43.3,2.2,0.8,19.3,22.8,0.4,0,1.9,0.4,1.9,0.182,0.099,1.6,0.4,2,0.2,29,70,0.414,9,25,0.36,20,45,0.444,0.479,34,41,0.829,4,15,19,54,9,2,21,17,101
Deron Williams UTA,2010,Deron Williams,PG,25,UTA,10,10,211,398,23.5,0.614,0.342,0.745,1.2,6.9,4,41,1.3,0.8,13.2,25.6,1.7,-0.1,0.4,1.6,1.9,0.099,0.192,5,-1.1,4,0.6,67,149,0.45,20,51,0.392,47,98,0.48,0.517,89,111,0.802,4,23,27,102,10,4,30,37,243
Dorell Wright MIA,2010,Dorell Wright,SF,24,MIA,5,0,3,112,7.7,0.46,0.32,0.2,2.1,20.5,10.5,13,0.9,0,18.1,13.8,-0.1,0.1,0.0,0.0,0.0,0.005,0.015,-5.1,1.2,-3.9,-0.1,9,25,0.36,2,8,0.25,7,17,0.412,0.4,5,5,1,2,17,19,9,2,0,6,3,25
Arron Afflalo DET,2009,Arron Afflalo,SG,23,DET,4,0,84,66,8.4,0.539,0.476,0.238,1.9,4.1,3,3,0,2.8,11.5,20.1,0,0,0.0,0.0,0.0,0.028,-0.016,-3.2,1.6,-1.6,0,10,21,0.476,2,10,0.2,8,11,0.727,0.524,3,5,0.6,1,2,3,1,0,2,3,9,25
Ray Allen* BOS,2009,Ray Allen*,SG,33,BOS,14,14,987,565,14.2,0.553,0.485,0.282,2.7,9,5.8,11,1.4,0.7,9.7,21,0.7,0.5,3.1,1.2,3.1,0.152,0.104,1.8,-0.3,1.5,0.5,83,206,0.403,35,100,0.35,48,106,0.453,0.488,55,58,0.948,13,42,55,37,15,5,25,35,256
Ray Allen* BOS,2010,Ray Allen*,SG,34,BOS,24,24,565,925,13.1,0.57,0.477,0.263,1.6,8.7,5.3,12,1.3,0.3,9.6,19.4,1.1,1.3,1.2,2.4,3.1,0.104,0.126,3.1,0.1,3.2,1.2,131,304,0.431,56,145,0.386,75,159,0.472,0.523,69,80,0.863,12,68,80,63,22,3,36,74,387
Ray Allen* BOS,2011,Ray Allen*,SG,35,BOS,9,9,925,361,19.6,0.708,0.514,0.229,1.8,9.3,5.8,10.5,1.6,0.2,7.7,17.2,1.3,0.3,2.4,1.7,3.1,0.126,0.225,6.7,0.1,6.8,0.8,57,109,0.523,32,56,0.571,25,53,0.472,0.67,24,25,0.96,5,29,34,22,11,1,10,21,170
Ray Allen* BOS,2012,Ray Allen*,SG,36,BOS,18,10,361,616,10,0.514,0.551,0.269,1.6,12.3,7.1,5,1.5,0.3,8.3,16.2,0.2,0.8,1.7,1.0,3.1,0.225,0.077,0.3,0.6,0.8,0.4,66,167,0.395,28,92,0.304,38,75,0.507,0.479,32,45,0.711,8,66,74,18,17,2,17,41,192
Trevor Ariza LAL,2009,Trevor Ariza,SF,23,LAL,23,23,45,722,14.7,0.61,0.454,0.346,3.6,12,7.8,11.6,2.6,1.2,15.1,15.9,1,1.1,0.1,2.2,0.1,0.156,0.143,3.1,1.9,5,1.3,92,185,0.497,40,84,0.476,52,101,0.515,0.605,36,64,0.563,22,75,97,54,36,10,38,73,260
Hilton Armstrong NOH,2009,Hilton Armstrong,C,24,NOH,4,1,72,53,2.3,0.431,0,0.769,6.6,12,9.2,4,4,1.6,25.6,21,-0.2,0,0.2,-0.2,0.2,0.12,-0.17,-11.9,4.2,-7.7,-0.1,6,13,0.462,0,0,0,6,13,0.462,0.462,3,10,0.3,3,5,8,1,4,1,6,15,15
Brandon Bass DAL,2009,Brandon Bass,C,23,DAL,10,0,133,192,22.8,0.638,0,0.517,8.7,17.2,13.1,6.4,1.9,1.7,5.2,19.2,0.8,0.1,0.5,0.9,0.5,0.198,0.22,1.3,1,2.3,0.2,33,60,0.55,0,0,0,33,60,0.55,0.55,28,31,0.903,13,28,41,7,7,4,4,22,94
Mike Bibby ATL,2009,Mike Bibby,PG,30,ATL,11,11,252,390,15.2,0.627,0.453,0.208,1.8,11,6,23.5,1.5,0.5,17.2,17.9,0.7,0.2,-0.2,0.8,-0.2,-0.039,0.103,1.5,0.5,2,0.4,49,106,0.462,26,48,0.542,23,58,0.397,0.585,21,22,0.955,6,31,37,46,10,2,24,34,145
Mike Bibby ATL,2010,Mike Bibby,PG,31,ATL,11,11,390,292,12.1,0.551,0.425,0.125,1.9,10.2,5.7,16.5,1.7,0,12.4,15.7,0.3,0.1,0.8,0.4,0.8,0.103,0.066,-0.8,-0.1,-0.8,0.1,36,80,0.45,14,34,0.412,22,46,0.478,0.538,7,10,0.7,5,23,28,28,9,0,12,26,93
Ryan Bowen NOH,2009,Ryan Bowen,SF,33,NOH,1,0,39,2,-31,0,0,0,0,0,0,0,0,0,0,23.8,0,0,0.0,0.0,0.0,0.036,-0.638,-25.7,-3.8,-29.4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Aaron Brooks HOU,2009,Aaron Brooks,PG,24,HOU,13,13,50,444,15.5,0.573,0.376,0.271,1.1,7.8,4.5,18.5,0.6,0.5,13.2,23.7,0.6,0.3,-0.1,0.9,-0.1,-0.054,0.1,2,-0.2,1.8,0.4,77,170,0.453,27,64,0.422,50,106,0.472,0.532,37,46,0.804,4,30,34,44,5,3,29,29,218
Tyson Chandler NOH,2009,Tyson Chandler,C,26,NOH,4,4,412,94,3.7,0.512,0,0.5,10,17.6,13.6,4.1,1.1,0.9,35.3,11.5,-0.1,0,1.4,-0.2,1.4,0.165,-0.09,-9.5,3.4,-6.2,-0.1,6,12,0.5,0,0,0,6,12,0.5,0.5,3,6,0.5,8,13,21,2,2,1,8,17,15
