Year,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2009,Joe Johnson,SG,27,ATL,11,429,12.5,0.479,0.208,0.268,4.6,10.3,7.2,19.6,1.9,0,14.6,25.6,,-0.3,0.2,-0.1,-0.017,,-1.8,0.7,-1.2,0.1
2009,Linton Johnson,PF,28,CHI,3,10,27.1,0.694,0,1,24.7,22.1,23.3,16,0,0,0,13.1,,0.1,0,0.1,0.353,,6.8,0.2,7,0
2009,Dahntay Jones,SG,28,DEN,16,280,13.9,0.572,0.152,0.544,6.8,9.5,8.1,5.6,2.4,1.5,11.7,18.1,,0.4,0.3,0.7,0.121,,0,0.6,0.6,0.2
2009,James Jones,SF,28,MIA,7,235,12.5,0.787,0.688,0.75,1.2,7,4.3,3.7,0.7,0.4,8.6,10.2,,0.7,0.2,0.9,0.176,,3.4,-0.6,2.8,0.3
2009,Solomon Jones,C,24,ATL,9,77,10.9,0.543,0,0.167,13.7,12.6,13.2,4.7,0.8,0,7.2,9,,0.1,0,0.2,0.098,,-2.4,0.7,-1.7,0
2009,Jason Kidd*,PG,35,DAL,10,386,16.8,0.621,0.566,0.241,2.3,15.6,9.2,23.8,3,0.6,17.9,13.7,,0.8,0.2,1,0.127,,2.2,3.2,5.4,0.7
2009,Tarence Kinsey,SG,24,CLE,9,11,11.7,0.515,0,0.667,12.1,11.4,11.7,0,5.1,0,20.5,21.4,,0,0,0,0.099,,-4.6,-1.7,-6.2,0
2009,Andrei Kirilenko,PF,27,UTA,5,136,16.8,0.517,0.106,0.298,5.7,6.2,5.9,13,4.2,1.8,8.6,18.9,,0.1,0.1,0.2,0.077,,-1.6,4.2,2.6,0.2
2009,Linas Kleiza,SF,24,DEN,14,210,18.4,0.633,0.606,0.364,4.5,21.4,12.8,5.3,1.2,0.4,2.5,17.1,,0.7,0.2,0.9,0.199,,3.4,-1.5,1.9,0.2
2009,Brevin Knight,PG,33,UTA,5,17,-11,0,0,0,0,7.1,3.4,24.2,3,0,50,15.6,,-0.1,0,-0.1,-0.353,,-18,2.1,-15.9,-0.1
2009,Kyle Korver,SF,27,UTA,5,136,12.8,0.54,0.565,0.152,1.6,7.9,4.7,16,1.1,0.6,3.9,16.6,,0.2,0,0.2,0.07,,-0.1,0.1,0,0.1
2009,Carl Landry,PF,25,HOU,13,240,14.4,0.574,0.029,0.471,8.2,16.7,12.6,2.3,0.9,1.6,14.2,19.7,,0.2,0.3,0.5,0.095,,-2.6,0.7,-1.9,0
2009,Acie Law,PG,24,ATL,6,28,10.9,0.424,0.333,0.111,4.2,4.9,4.5,41.2,0,0,9.6,18.6,,0,0,0,0.027,,-1.8,-4.3,-6.1,0
2009,Courtney Lee,SG,23,ORL,21,550,9.3,0.511,0.286,0.169,1.4,7.5,4.5,8.4,1.9,0.4,10.8,16.3,,0,0.6,0.6,0.052,,-1.6,1.4,-0.2,0.2
2009,Rashard Lewis,PF,29,ORL,24,986,16.9,0.57,0.379,0.333,3.7,15.7,9.7,12.9,1.4,1.1,11.1,22,,1.5,1.2,2.7,0.132,,2.5,2.1,4.6,1.6
2009,Kyle Lowry,PG,22,HOU,13,254,10.5,0.45,0.254,0.492,3.9,13.5,8.9,20.1,2.6,0.3,18.2,17.7,,-0.1,0.3,0.2,0.04,,-2.5,3.4,0.9,0.2
2009,Tyronn Lue,PG,31,ORL,1,4,59.7,1.25,0.5,0,0,0,0,0,0,0,0,24.2,,0,0,0,0.423,,25,-6.5,18.4,0
2009,Jamaal Magloire,C,30,MIA,6,47,0.1,0.333,0,0,14.5,15,14.8,3.4,0,0,50,6.6,,0,0,0,-0.011,,-5.1,0.4,-4.7,0
2009,Stephon Marbury,PG,31,BOS,14,166,4.6,0.372,0.182,0.136,1.4,8,4.7,24.3,0.3,0,12.5,22.3,,-0.3,0.1,-0.3,-0.076,,-6.3,-3,-9.2,-0.3
2009,Sean Marks,C,33,NOH,5,80,12.1,0.526,0.077,0.385,14.6,15.9,15.2,0,2,2.1,11.6,10.2,,0.1,0,0.1,0.039,,-7,1.1,-5.8,-0.1
2009,Donyell Marshall,PF,35,PHI,6,50,5.3,0.5,0.688,0,0,17.3,8.8,0,1.1,1.8,11.1,17.5,,-0.1,0,0,-0.008,,-5.5,-1,-6.5,-0.1
2009,Kenyon Martin,PF,31,DEN,16,538,12,0.523,0.033,0.232,5.3,15.8,10.5,9.9,1.7,2.2,13.5,16.3,,0.3,0.6,0.8,0.073,,-1.4,2.6,1.2,0.4
2009,Roger Mason,SG,28,SAS,5,108,7.9,0.495,0.594,0.094,0,9.5,4.5,13.5,0.5,0,10.7,17.2,,0,0,0,-0.006,,-2.7,-1.3,-4.1,-0.1
2009,Jason Maxiell,C,25,DET,4,64,13.7,0.537,0,0.9,13.8,12.7,13.3,5.4,0.9,1.4,6.7,11.9,,0.1,0,0.1,0.099,,-2.1,4.5,2.4,0.1
2009,Antonio McDyess,PF,34,DET,4,136,14.8,0.557,0,0.136,5.6,27.8,16.3,3,0.8,2,9.7,19.3,,0.1,0.1,0.2,0.077,,-4.4,3.6,-0.8,0
2009,C.J. Miles,SG,21,UTA,5,58,2.9,0.391,0.4,0.2,3.8,10.3,6.9,2.8,1.8,1.4,12.1,18.8,,-0.1,0,-0.1,-0.091,,-8.1,0.7,-7.3,-0.1
2009,Andre Miller,PG,32,PHI,6,258,18.1,0.548,0.099,0.337,4.5,13.9,9.3,23.7,1.5,0.3,14.1,25.4,,0.3,0.2,0.5,0.094,,0.9,2.6,3.5,0.4
2009,Brad Miller,C,32,CHI,7,186,11.9,0.585,0.137,0.471,7.3,26.1,17.2,8.1,0.6,2.4,25.4,20.2,,-0.1,0.2,0.1,0.032,,-4.3,1.9,-2.4,0
2009,Paul Millsap,PF,23,UTA,5,155,15.9,0.518,0,0.367,14.3,15.5,14.9,9.1,1.3,2.6,9.5,17.9,,0.2,0,0.2,0.071,,-1.9,3.3,1.4,0.1
2009,Yao Ming*,C,28,HOU,9,323,21.5,0.634,0,0.515,7.2,28.1,18,5.1,0.7,2.6,12.3,20.6,,0.9,0.5,1.4,0.206,,-0.2,2.6,2.4,0.4
2009,Jamario Moon,SF,28,MIA,3,40,18.3,1.02,0.4,0.4,10.2,17.6,14.2,4.7,1.5,2.2,25.4,10.2,,0.1,0.1,0.2,0.196,,3.7,1.1,4.8,0.1
2009,Mikki Moore,C,33,BOS,10,66,15.6,0.593,0,0.6,10.6,16.6,13.5,9.1,1.6,6.3,7.3,9.6,,0.2,0.1,0.3,0.195,,-0.8,4.9,4,0.1
2009,Randolph Morris,C,23,ATL,3,8,-3.2,0,0,0,14.6,17.3,15.8,0,7.3,0,50,12.5,,0,0,0,-0.186,,-13.9,4.7,-9.2,0
2009,Ronald Murray,SG,29,ATL,11,341,12.4,0.467,0.407,0.301,2.1,9.8,5.6,16.3,2.1,0.8,9.1,22.4,,0,0.2,0.2,0.024,,-1.4,0.5,-1,0.1
2009,Dikembe Mutombo*,C,42,HOU,2,20,8.3,0,,,6.1,45.9,26.7,0,2.7,7.7,0,2.1,,0,0.1,0.1,0.125,,-10.2,6.9,-3.3,0
2009,Jameer Nelson,PG,26,ORL,5,90,4.9,0.384,0.261,0.174,1.4,8.3,4.9,25.1,0.6,0,22,17.1,,-0.2,0.1,-0.1,-0.061,,-5.7,-0.9,-6.6,-0.1
2009,Joakim Noah,C,23,CHI,7,271,17.1,0.573,0,0.49,12.8,26.1,19.8,9.4,1.1,4.1,11.4,11.8,,0.6,0.3,0.9,0.16,,-0.2,5,4.9,0.4
2009,Dirk Nowitzki,PF,30,DAL,10,394,28.4,0.635,0.124,0.547,3.9,26.6,15.8,15.2,1.2,1.7,9.8,28.2,,1.7,0.2,2,0.238,,3.4,1.6,5,0.7
2009,Jermaine O'Neal,C,30,MIA,6,162,21.6,0.615,0,0.627,5.9,14.5,10.5,11.6,1.1,4.8,13.3,23.9,,0.4,0.2,0.6,0.19,,0.7,1.8,2.4,0.2
2009,Fabricio Oberto,C,33,SAS,2,22,27.3,0.773,0,0.667,10.5,11.6,11,0,5.1,0,20.5,22,,0.1,0,0.1,0.24,,0.2,-0.4,-0.3,0
2009,Greg Oden,C,21,POR,6,96,10.9,0.571,0,0.571,13.3,21.5,17,0,1.2,4.5,23.3,18.1,,0,0.1,0.1,0.058,,-5.8,-0.7,-6.6,-0.1
2009,Lamar Odom,PF,29,LAL,23,735,18,0.587,0.17,0.388,10.3,23,16.7,9.1,1.1,3.5,13.9,17.5,,1.3,1.3,2.6,0.173,,1.9,2.6,4.6,1.2
2009,Mehmet Okur,C,29,UTA,2,43,1.8,0.291,0.25,0.333,5.1,22.3,13.4,13.6,0,1.9,12.7,16.2,,-0.1,0,-0.1,-0.105,,-9.6,2.2,-7.3,-0.1
2009,Travis Outlaw,SF,24,POR,6,170,6.3,0.379,0.242,0.182,1.4,13,6.7,3.1,1.7,2,6.6,22.8,,-0.4,0.1,-0.3,-0.089,,-7.3,-0.1,-7.4,-0.2
2009,Zaza Pachulia,C,24,ATL,11,260,12,0.532,0,0.792,12.6,25.6,18.5,2.1,1.1,1.1,16.4,16.4,,0.2,0.2,0.4,0.08,,-5,0.2,-4.8,-0.2
2009,Tony Parker,PG,26,SAS,5,181,29.3,0.588,0.13,0.287,0.6,14.1,7,46.6,1.9,0.5,14.7,39.1,,0.4,0.1,0.5,0.141,,7.5,1,8.4,0.5
2009,Chris Paul,PG,23,NOH,5,201,16.1,0.505,0.219,0.288,2.3,11.4,6.7,60.2,2.1,0,22.6,25.1,,0,-0.1,-0.1,-0.035,,-1.9,0.4,-1.5,0
2009,Sasha Pavlovic,SF,25,CLE,11,91,10,0.539,0.4,0.15,1.5,19.3,10.6,7.2,2.5,0,12.3,12.9,,0,0.2,0.2,0.098,,-1.6,0.8,-0.8,0
2009,Kendrick Perkins,C,24,BOS,14,512,16.4,0.592,0.008,0.236,11.6,26.3,18.8,6.5,0.6,6,19.1,15.7,,0.5,0.8,1.3,0.122,,-1.9,4.4,2.5,0.6
2009,Morris Peterson,SG,31,NOH,2,21,9.9,0.444,0.6,0.8,5.6,12.1,8.7,9,2.5,0,0,15.3,,0,0,0,0.026,,-3.9,1.6,-2.2,0
2009,Johan Petro,C,23,DEN,10,26,5.5,0.359,0,0.889,9.1,18.7,13.8,5.5,0,3.3,7.4,23.7,,0,0,0,-0.046,,-8.5,-1.8,-10.3,-0.1
2009,Paul Pierce,SF,31,BOS,14,556,16.1,0.554,0.258,0.457,0.8,16.8,8.7,13.6,1.4,0.8,11.1,24.8,,0.7,0.6,1.3,0.112,,0.3,0.3,0.6,0.4
2009,Mickael Pietrus,SG,26,ORL,24,618,14,0.622,0.552,0.374,3.9,8.7,6.3,3.9,1.6,1.7,9.8,17.6,,1.1,0.7,1.8,0.14,,2.3,1.1,3.4,0.8
2009,James Posey,SG,32,NOH,5,123,13.3,0.554,0.475,0.65,4.8,26.8,15.4,5.3,1.3,0,16.3,23.8,,0,0,0,-0.004,,-5.7,0.2,-5.5,-0.1
2009,Leon Powe,PF,25,BOS,2,24,11.9,0.519,0,0.857,4.9,40.5,22.3,0,0,0,9.4,20.5,,0,0,0,0.086,,-9.5,-6.7,-16.2,-0.1
2009,Josh Powell,PF,26,LAL,14,73,13.2,0.506,0.038,0.231,11.3,15.8,13.6,8.8,0,1.1,12.3,20.5,,0.1,0.1,0.1,0.098,,-1.6,-1.9,-3.5,0
2009,Ronnie Price,PG,25,UTA,2,16,20.7,0.368,0.3,0.2,20.7,0,10.8,57.7,3.2,0,0,30,,0,0,0,0.117,,9.4,2.4,11.8,0.1
2009,Tayshaun Prince,SF,28,DET,4,129,-0.4,0.278,0.185,0,1,13.6,7.1,6.4,0.4,0,15.6,12.6,,-0.4,0,-0.4,-0.149,,-10.1,4.2,-5.9,-0.1
2009,Gabe Pruitt,SG,22,BOS,4,11,-11.4,0,0.333,0,0,0,0,24.5,0,7.6,40,21,,-0.1,0,-0.1,-0.456,,-21,-2.8,-23.8,-0.1
2009,Joel Przybilla,C,29,POR,6,162,15.4,0.557,0,0.333,13.6,21.3,17.1,7.8,1.4,6.3,12.7,7.4,,0.3,0.2,0.5,0.148,,-0.6,6.7,6,0.3
2009,Chris Quinn,PG,25,MIA,5,24,17.5,0.508,0.143,0.286,0,4.9,2.6,39.5,4.8,0,20.2,21.3,,0,0,0.1,0.103,,-1.6,-1.7,-3.3,0
2009,Theo Ratliff,C,35,PHI,6,94,9.2,0.784,0,0.364,8.2,22.4,15.4,0,0.6,3.8,23.9,8.7,,0.1,0.1,0.2,0.111,,-4.4,1.7,-2.8,0
2009,J.J. Redick,SG,24,ORL,16,327,10.6,0.538,0.627,0.169,0.8,6.5,3.6,15.4,1.3,0.2,7.3,14.2,,0.4,0.3,0.7,0.104,,0.8,-0.2,0.6,0.2
2009,Jeremy Richardson,SF,24,ORL,1,2,-50.3,0,0,0,0,0,0,0,0,0,50,48.4,,-0.1,0,-0.1,-1.339,,-45.1,-4.5,-49.5,0
2009,Anthony Roberson,PG,25,CHI,1,4,107.1,1,0.5,0,30.9,0,14.6,0,25.9,0,20,56.9,,0.1,0,0.1,1.54,,38.3,8.3,46.6,0
2009,Sergio Rodriguez,PG,22,POR,5,27,7.1,0.333,0,0,4.3,10.2,7,41.8,0,3.2,25,15.1,,0,0,0,-0.041,,-6.2,-0.5,-6.7,0
2009,Rajon Rondo,PG,22,BOS,14,577,19.7,0.467,0.108,0.3,6.5,21.9,14,40.9,3.2,0.4,13.1,23.3,,0.6,1,1.6,0.13,,2.2,4.2,6.5,1.2
2009,Derrick Rose,PG,20,CHI,7,313,13.3,0.527,0.033,0.208,4.7,11.3,8.2,26.8,0.7,1.2,21.1,24.1,,-0.1,0.1,0,0.002,,-1.9,1,-0.9,0.1
2009,Brandon Roy,SG,24,POR,6,238,25.9,0.562,0.139,0.377,2.9,13.3,7.7,15.6,1.9,2.5,8.4,33.1,,0.6,0.2,0.8,0.164,,3.6,0.5,4.1,0.4
2009,Michael Ruffin,PF,32,POR,1,5,14.4,0.266,0,2,69.4,55.1,62.9,0,0,0,34.7,29.3,,0,0,0,-0.1,,-12,-12.5,-24.5,0
2009,John Salmons,SF,29,CHI,7,313,12.9,0.521,0.355,0.318,2.4,8.8,5.8,8.7,1.5,1.7,9,19.5,,0.2,0.1,0.4,0.06,,-0.6,1.1,0.4,0.2
2009,Brian Scalabrine,C,30,BOS,12,246,7.3,0.567,0.558,0.077,3.3,9.4,6.3,7.5,0.4,1.7,8.5,11.1,,0.3,0.2,0.4,0.085,,-0.9,0.3,-0.6,0.1
2009,Luis Scola,PF,28,HOU,13,424,16.2,0.527,0,0.314,8.1,21.9,15.2,10.3,0.9,0.5,11,22.6,,0.4,0.5,0.9,0.107,,-1.1,2.1,1,0.3
2009,James Singleton,PF,27,DAL,9,42,5.6,0.551,0.5,0.2,6.1,11.2,8.8,0,0,2,15.5,14.5,,0,0,0,-0.012,,-4.6,-2.9,-7.5,-0.1
2009,J.R. Smith,SG,23,DEN,16,435,16.9,0.558,0.546,0.237,3,11.7,7.3,18,2,0.8,10.8,25.2,,0.6,0.4,1,0.109,,3.7,-0.7,2.9,0.5
2009,Joe Smith,C,33,CLE,13,218,14.1,0.574,0.1,0.58,6.1,21.9,14.2,2.2,1.5,2.8,10,15.4,,0.3,0.4,0.7,0.164,,-1.9,0.4,-1.4,0
2009,Josh Smith,PF,23,ATL,11,410,17.7,0.494,0.094,0.447,6.8,19.6,12.7,12.6,1.7,3.9,9.9,25.7,,0.2,0.4,0.6,0.073,,-1.9,3.2,1.3,0.3
2009,Marreese Speights,C,21,PHI,3,29,10.9,0.514,0,0.571,13.2,12.8,13,0,0,0,0,14.7,,0.1,0,0.1,0.113,,-3.5,-3.2,-6.6,0
2009,Peja Stojakovic,SF,31,NOH,5,162,8.1,0.512,0.531,0.265,2.9,7.8,5.3,2.6,1.3,0.5,9.9,17.8,,0,-0.1,-0.1,-0.04,,-5.2,0.5,-4.7,-0.1
2009,Rodney Stuckey,PG,22,DET,4,128,13.5,0.447,0.131,0.23,2,7.4,4.6,35,0,0,8.2,29,,-0.1,0,-0.1,-0.037,,-0.8,0.3,-0.6,0
2009,Wally Szczerbiak,SF,31,CLE,12,154,8.6,0.526,0.333,0.306,6.9,16.3,11.7,7.4,0.7,0.6,18.1,15.6,,0,0.2,0.2,0.071,,-1.8,-0.6,-2.5,0
2009,Jason Terry,SG,31,DAL,10,325,12,0.514,0.468,0.238,2.4,8,5.3,9.9,1,0.8,10.3,22.7,,0.1,0,0.1,0.017,,-1.3,-1.1,-2.5,0
2009,Kurt Thomas,PF,36,SAS,5,80,6.9,0.509,0,0.364,5.8,30.3,17.5,3.8,0.7,2.2,23.9,10.4,,0,0.1,0,0.02,,-7.6,2.8,-4.8,-0.1
2009,Tim Thomas,PF,31,CHI,2,15,-3.8,0.35,0.4,0,0,22.1,11.7,0,0,0,9.1,33.4,,-0.1,0,-0.1,-0.254,,-13.6,-8.8,-22.5,-0.1
2009,Tyrus Thomas,PF,22,CHI,7,195,13.8,0.477,0.016,0.219,5.1,20.4,13.2,5.3,1.9,7.6,13.6,18.9,,-0.1,0.3,0.2,0.04,,-5.7,5.4,-0.3,0.1
2009,Hedo Turkoglu,SF,29,ORL,24,934,13.2,0.547,0.281,0.39,1.2,13.4,7.3,21.6,1,0.3,15.6,21.2,,0.8,0.9,1.7,0.088,,0.4,1.3,1.7,0.9
2009,Ime Udoka,SF,31,SAS,5,104,8,0.383,0.4,0.25,8.9,18.4,13.4,5.8,2.2,0.9,8.3,11.6,,0,0.1,0,0.019,,-4.1,2.9,-1.3,0
2009,Anderson Varejao,PF,26,CLE,14,420,13,0.529,0,0.268,13,14.6,13.8,3.1,2.4,3.3,14.1,12.3,,0.4,0.8,1.2,0.139,,-0.1,3.1,3,0.5
2009,Jacque Vaughn,PG,33,SAS,2,21,17.5,0.458,0,1.2,0,0,0,30,2.7,0,0,18.1,,0,0,0,0.095,,-3.9,-5.5,-9.4,0
2009,Sasha Vujacic,SG,24,LAL,23,250,4.2,0.368,0.56,0.066,3.3,11.6,7.5,7.1,2.1,1.3,9.6,19,,-0.5,0.4,-0.1,-0.021,,-3.4,-0.4,-3.8,-0.1
2009,Dwyane Wade,SG,27,MIA,7,285,26.3,0.565,0.323,0.374,1.9,12.8,7.8,31.4,1.2,3.3,12.2,37.2,,0.8,0.4,1.2,0.195,,6.4,0.4,6.8,0.6
2009,Von Wafer,SG,23,HOU,13,181,14.5,0.521,0.239,0.239,0,7.6,3.9,10.1,0.6,0.4,9.8,29.9,,0,0.1,0.2,0.041,,-1.9,-2.4,-4.4,-0.1
2009,Henry Walker,SF,21,BOS,4,10,-2.5,0.347,0,1,0,0,0,0,10.5,0,41,22.6,,-0.1,0,0,-0.207,,-13.3,6.6,-6.7,0
2009,Ben Wallace,PF,34,CLE,14,176,9.3,0.512,0,0.462,13.6,14.2,13.9,3.4,1.3,2,16.1,5.1,,0.2,0.3,0.4,0.117,,-0.6,2.2,1.6,0.2
2009,Rasheed Wallace,C,34,DET,4,122,6.1,0.433,0.267,0,2.1,25.5,13.4,4.3,0.9,0.7,9.1,13.7,,-0.1,0.1,-0.1,-0.02,,-7,4.4,-2.6,0
2009,Luke Walton,SF,28,LAL,21,332,10.7,0.482,0.213,0.24,5.7,12.5,9.1,20,2.2,0.8,19.4,14.2,,0.1,0.5,0.6,0.083,,-0.6,1.4,0.9,0.2
2009,David West,PF,28,NOH,5,178,12.2,0.485,0,0.363,3.3,22.8,12.7,8.4,1.5,1,13.1,28.5,,-0.2,0,-0.3,-0.071,,-9.2,1.5,-7.7,-0.3
2009,Delonte West,SG,25,CLE,14,591,12.6,0.55,0.229,0.268,1.3,9.1,5.3,16.5,1.8,1,16.2,17.1,,0.4,0.8,1.2,0.101,,0.4,0.9,1.3,0.5
2009,Mario West,SG,24,ATL,11,46,-0.3,0.213,0.1,0.4,0,15.1,6.9,7.5,2.5,0,7.8,13.8,,-0.2,0,-0.1,-0.146,,-11.1,1.7,-9.4,-0.1
2009,James White,SF,26,HOU,5,12,5.3,0.389,0.222,0,10.2,0,4.9,0,0,0,10,40,,-0.1,0,-0.1,-0.233,,-9.4,-8.9,-18.3,0
2009,Deron Williams,PG,24,UTA,5,211,18.8,0.574,0.357,0.586,2.1,8.5,5.2,43.3,2.2,0.8,19.3,22.8,,0.4,0,0.4,0.099,,1.6,0.4,2,0.2
2009,Lou Williams,SG,22,PHI,6,149,10.9,0.503,0.314,0.294,1.7,10.8,6.3,20.1,1.1,0.6,17.2,22.7,,-0.1,0.1,0,-0.006,,-2.7,1.1,-1.7,0
2009,Marvin Williams,SF,22,ATL,6,97,9.1,0.432,0.207,0.448,3.6,8.6,5.9,11.8,3,2,14.7,20.9,,-0.1,0.1,-0.1,-0.035,,-5.5,2,-3.5,0
2009,Mo Williams,PG,26,CLE,14,541,13,0.53,0.48,0.219,2.2,8.3,5.4,18.8,1,0.2,12.2,21.9,,0.6,0.6,1.2,0.103,,2.3,-1.6,0.8,0.4
2009,Metta World Peace,SF,29,HOU,13,488,12.5,0.471,0.409,0.138,3,10.3,6.8,20.3,1.6,0.5,12.9,24.3,,-0.2,0.5,0.3,0.025,,0,1.6,1.5,0.4
2009,Antoine Wright,SF,24,DAL,10,167,12,0.617,0.488,0.256,3.9,5.6,4.8,9.7,1,1,7.7,14.7,,0.4,0,0.4,0.109,,1.1,-0.6,0.5,0.1
2009,Dorell Wright,SF,23,MIA,1,3,0,,,,0,0,0,0,0,0,,0,,0,0,0,0.005,,-5.2,1.1,-4.1,0
2009,Julian Wright,SF,21,NOH,4,32,5.8,0.457,0,0.571,0,23.8,11.4,12.9,0,2.7,10.2,14.5,,0,0,0,-0.052,,-10.1,3,-7.1,0
2009,Thaddeus Young,PF,20,PHI,6,229,9.9,0.496,0.171,0.086,5,9.7,7.4,6.1,1.4,0.4,9.9,17.1,,0,0.1,0.1,0.026,,-2.6,2.2,-0.4,0.1
2010,Arron Afflalo,SG,24,DEN,6,120,15.8,0.746,0.438,0.344,1,11.5,6.1,9.5,0.4,1.3,9.8,15.1,,0.4,0,0.4,0.153,,2.5,-0.4,2.1,0.1
2010,LaMarcus Aldridge,PF,24,POR,6,229,17.5,0.507,0.022,0.473,5.1,14.6,9.7,11.1,1.7,4.4,8.9,25.8,,0.2,0,0.2,0.043,,-3.7,3.3,-0.5,0.1
2010,Malik Allen,PF,31,DEN,4,11,6.6,0,0,0,21.8,11.4,16.7,0,4.5,0,0,4,,0,0,0,0.047,,-3.5,2.3,-1.2,0
2010,Ray Allen*,SG,34,BOS,24,925,13.1,0.57,0.477,0.263,1.6,8.7,5.3,12,1.3,0.3,9.6,19.4,,1.1,1.3,2.4,0.126,,3.1,0.1,3.2,1.2
2010,Tony Allen,SG,28,BOS,24,391,11.2,0.536,0.051,0.367,4.2,8.5,6.4,7.4,3.4,3.1,16.8,16.7,,-0.1,0.9,0.8,0.095,,-2,3.9,1.9,0.4
2010,Lou Amundson,PF,27,PHO,16,194,13.1,0.519,0,0.583,19,15.9,17.4,0.7,1.6,2.8,11.7,12.1,,0.3,0.2,0.5,0.112,,-1.4,2.1,0.7,0.1
2010,Chris Andersen,PF,31,DEN,6,116,10.2,0.583,0,0.824,7.2,21.7,14.3,1.2,0.4,4.2,14.7,10.4,,0.1,0,0.1,0.06,,-4.4,2,-2.4,0
2010,Ryan Anderson,PF,21,ORL,9,89,8.5,0.391,0.483,0.034,11.6,31.1,21.7,5.8,1.2,1.8,14.5,19.1,,-0.1,0.2,0.1,0.043,,-3.6,0.5,-3.1,0
2010,Carmelo Anthony,SF,25,DEN,6,254,23.3,0.564,0.138,0.413,6.6,18.3,12.3,15,2.4,1,11.4,32.1,,0.6,0.1,0.7,0.132,,1.1,1.1,2.3,0.3
2010,Joel Anthony,C,27,MIA,5,79,11.6,0.742,0,0.571,8.8,5.1,7.1,2,1.3,5.4,10.2,5.7,,0.1,0.1,0.3,0.16,,-1.2,4.2,3,0.1
2010,Carlos Arroyo,PG,30,MIA,5,115,8.7,0.484,0.038,0.077,2,8.2,4.9,16.1,1.4,0,10,12.1,,0,0.1,0.2,0.063,,-3.5,0.5,-3,0
2010,D.J. Augustin,PG,22,CHA,4,73,5.6,0.433,0.353,0.353,1.8,5.3,3.5,16.5,0.8,1.7,16.9,16,,-0.1,0,-0.1,-0.05,,-5.6,0.2,-5.4,-0.1
2010,Jeff Ayres,C,22,POR,3,17,27.7,0.608,0,1,13.8,0,7.2,0,6.5,16,14.8,19.1,,0,0,0.1,0.186,,-2.5,11.2,8.7,0
2010,Leandro Barbosa,PG,27,PHO,16,250,10.5,0.506,0.34,0.233,1,9,5.1,12.9,1.1,0.6,11.7,23.6,,0,0.1,0.1,0.014,,-2.3,0,-2.3,0
2010,J.J. Barea,PG,25,DAL,6,105,8,0.457,0.27,0.081,4.3,8.5,6.4,25.3,1,0.7,20.7,21.5,,-0.2,0.1,-0.1,-0.024,,-3,0,-2.9,0
2010,Matt Barnes,SF,29,ORL,14,326,12.6,0.531,0.427,0.267,6.3,18.4,12.6,9.9,1.7,0.8,10.7,14.2,,0.4,0.7,1.1,0.156,,1.6,2.1,3.7,0.5
2010,Brandon Bass,PF,24,ORL,7,42,17.8,0.607,0,0.462,6.1,17.2,11.9,4.7,0,0,6,19.6,,0.1,0.1,0.2,0.204,,0.2,-2.5,-2.3,0
2010,Nicolas Batum,SF,21,POR,6,139,11.8,0.605,0.568,0.216,3.4,13.9,8.4,6.4,0.8,0,9,15.4,,0.2,-0.1,0.2,0.052,,-1.3,0.1,-1.2,0
2010,Jerryd Bayless,SG,21,POR,6,166,15.4,0.536,0.231,0.369,2.8,9.3,5.9,26.7,0.7,0,9.6,24.1,,0.3,-0.1,0.2,0.056,,-0.2,-1,-1.2,0
2010,Michael Beasley,PF,21,MIA,5,135,9.8,0.491,0.041,0.184,8.5,19,13.4,4.1,1.6,0,19.7,22.7,,-0.2,0.2,-0.1,-0.024,,-6.2,-0.3,-6.5,-0.2
2010,Rodrigue Beaubois,PG,21,DAL,4,31,17.4,0.517,0.316,0.158,7.3,14.4,10.8,30.9,0,0,12.9,35.2,,0,0,0,0.042,,4,-1.6,2.4,0
2010,Charlie Bell,SG,30,MIL,3,8,-15.4,0,0.5,0,0,0,0,0,0,0,0,11.9,,0,0,0,-0.287,,-12.6,-1,-13.6,0
2010,Mike Bibby,PG,31,ATL,11,292,12.1,0.551,0.425,0.125,1.9,10.2,5.7,16.5,1.7,0,12.4,15.7,,0.3,0.1,0.4,0.066,,-0.8,-0.1,-0.8,0.1
2010,Chauncey Billups,PG,33,DEN,6,207,19.6,0.601,0.373,0.506,0.6,7.9,4.2,30.6,1.4,1.2,15.1,25.6,,0.6,0,0.6,0.131,,2.8,-1.2,1.6,0.2
2010,DeJuan Blair,PF,20,SAS,10,91,24,0.514,0,0.281,23.9,25.1,24.5,9.4,2.9,3.5,5.3,19.5,,0.3,0.2,0.4,0.226,,2.1,3.5,5.6,0.2
2010,Keith Bogans,SF,29,SAS,8,55,-0.6,0.25,0.6,0,2.1,10.4,6.2,5,1.9,1.5,16.7,10.2,,-0.1,0,-0.1,-0.08,,-7.2,2.3,-5,0
2010,Matt Bonner,PF,29,SAS,10,173,8.6,0.557,0.614,0.045,4.6,16.5,10.6,3.6,0.3,1.4,13.5,14,,0.1,0.1,0.2,0.048,,-2.2,-0.2,-2.3,0
2010,Carlos Boozer,PF,28,UTA,10,402,17.6,0.537,0,0.208,9.6,29.3,19.3,13,0.5,1.4,11.6,23,,0.4,0.2,0.6,0.07,,-2.4,2.7,0.3,0.2
